ID,bed,bath,acre_lot,city,state,zip_code,house_size,price,sold_previously
Del75,2.0,2.0,,Wilmington,Delaware,19802.0,,160000.0,0
Del76,5.0,3.0,0.04,Wilmington,Delaware,19805.0,2000.0,229900.0,1
Del77,3.0,3.0,0.1,New Castle,Delaware,19720.0,1425.0,180000.0,1
Del78,3.0,2.0,0.18,New Castle,Delaware,19720.0,1375.0,120000.0,1
Del79,3.0,1.0,0.23,New Castle,Delaware,19720.0,950.0,144999.0,0
Del80,3.0,2.0,0.04,Wilmington,Delaware,19801.0,1150.0,146000.0,1
Del81,2.0,2.0,0.42,New Castle,Delaware,19720.0,1300.0,155000.0,1
Del82,3.0,1.0,0.02,Wilmington,Delaware,19802.0,1150.0,65000.0,1
Del83,3.0,,0.12,New Castle,Delaware,19720.0,2525.0,450000.0,0
Del84,4.0,3.0,0.21,Bear,Delaware,19701.0,1958.0,400000.0,1
Del85,4.0,3.0,0.35,New Castle,Delaware,19720.0,1950.0,400000.0,1
Del86,3.0,3.0,0.12,Wilmington,Delaware,19804.0,1000.0,230000.0,1
Del87,3.0,2.0,0.09,Wilmington,Delaware,19802.0,1250.0,159000.0,0
Del88,,,0.03,Wilmington,Delaware,19802.0,1700.0,40000.0,1
Del89,3.0,1.0,0.03,Wilmington,Delaware,19805.0,1250.0,154900.0,1
Del90,2.0,2.0,0.03,Wilmington,Delaware,19801.0,1675.0,169900.0,0
Del91,3.0,2.0,0.02,Wilmington,Delaware,19805.0,1275.0,87240.0,1
Del92,3.0,1.0,0.14,Wilmington,Delaware,19804.0,1300.0,144000.0,1
Del93,3.0,2.0,0.06,New Castle,Delaware,19720.0,1075.0,249900.0,1
Del94,3.0,1.0,0.1,Wilmington,Delaware,19804.0,1025.0,250000.0,1
Del95,3.0,1.0,0.04,Wilmington,Delaware,19805.0,2175.0,95000.0,1
Del96,3.0,1.0,0.04,Wilmington,Delaware,19805.0,1000.0,225000.0,1
Del97,3.0,2.0,0.07,New Castle,Delaware,19720.0,1225.0,199900.0,1
Del98,2.0,,0.04,Wilmington,Delaware,19801.0,,599900.0,0
Del99,3.0,2.0,0.16,Wilmington,Delaware,19805.0,1900.0,310000.0,0
Del100,2.0,1.0,0.32,Wilmington,Delaware,19804.0,950.0,210000.0,0
Del101,3.0,2.0,0.06,New Castle,Delaware,19720.0,1325.0,249900.0,1
Del102,,,0.02,Wilmington,Delaware,19805.0,625.0,45000.0,0
Del103,3.0,2.0,0.12,Wilmington,Delaware,19804.0,1475.0,225000.0,1
Del104,3.0,1.0,0.15,Wilmington,Delaware,19804.0,,250000.0,1
Del105,4.0,1.0,0.03,Wilmington,Delaware,19805.0,1475.0,74500.0,1
Del106,3.0,1.0,0.21,New Castle,Delaware,19720.0,1000.0,214000.0,1
Del107,3.0,1.0,0.08,New Castle,Delaware,19720.0,1200.0,215000.0,1
Del108,3.0,3.0,0.11,New Castle,Delaware,19720.0,1350.0,230000.0,1
Del109,3.0,2.0,0.16,New Castle,Delaware,19720.0,2741.0,305000.0,1
Del110,1.0,1.0,,Wilmington,Delaware,19802.0,925.0,115000.0,1
Del111,2.0,2.0,0.05,New Castle,Delaware,19720.0,1275.0,200000.0,1
Del112,1.0,1.0,,Wilmington,Delaware,19801.0,825.0,185000.0,0
Del113,3.0,2.0,0.19,Wilmington,Delaware,19808.0,2640.0,309000.0,1
Del114,3.0,2.0,0.07,Wilmington,Delaware,19805.0,1150.0,210000.0,1
Del115,3.0,2.0,0.06,New Castle,Delaware,19720.0,1250.0,218000.0,1
Del116,3.0,1.0,700.02,Elsmere,Delaware,19805.0,2215.0,209900.0,1
Del117,3.0,2.0,0.37,Wilmington,Delaware,19808.0,1075.0,300000.0,1
Del118,3.0,1.0,0.02,Wilmington,Delaware,19805.0,1250.0,65000.0,1
Del119,2.0,1.0,0.04,Wilmington,Delaware,19805.0,875.0,110000.0,1
Del120,4.0,2.0,0.11,Wilmington,Delaware,19805.0,1625.0,284900.0,1
Del121,2.0,1.0,0.02,Wilmington,Delaware,19801.0,850.0,79999.0,1
Del122,2.0,1.0,0.04,Wilmington,Delaware,19805.0,950.0,180000.0,1
Del123,3.0,2.0,0.05,Wilmington,Delaware,19804.0,1765.0,205000.0,1
Del124,3.0,3.0,0.17,Wilmington,Delaware,19804.0,1643.0,359900.0,1
Del125,,,0.02,Wilmington,Delaware,19801.0,,135000.0,0
Del126,,,0.05,Wilmington,Delaware,19801.0,,250000.0,1
Del127,3.0,2.0,0.12,Wilmington,Delaware,19804.0,1525.0,261000.0,1
Del128,3.0,2.0,0.03,Wilmington,Delaware,19805.0,1700.0,124680.0,0
Del129,3.0,4.0,0.06,Delaware City,Delaware,19706.0,2150.0,309000.0,1
Del130,4.0,3.0,0.03,Delaware City,Delaware,19706.0,1307.0,115000.0,1
Del131,2.0,3.0,,New Castle,Delaware,19720.0,,120000.0,0
Del132,1.0,1.0,,Wilmington,Delaware,19802.0,,112500.0,1
Del133,4.0,2.0,0.21,Wilmington,Delaware,19804.0,1825.0,285000.0,1
Del134,4.0,2.0,0.18,New Castle,Delaware,19720.0,2259.0,299000.0,0
Del135,4.0,2.0,0.17,New Castle,Delaware,19720.0,2361.0,285000.0,1
Del136,3.0,1.0,0.03,Wilmington,Delaware,19805.0,1000.0,50000.0,0
Del137,3.0,2.0,0.04,Wilmington,Delaware,19802.0,1400.0,169000.0,1
Del138,2.0,1.0,0.01,Wilmington,Delaware,19805.0,700.0,100000.0,1
Del139,2.0,1.0,0.04,Wilmington,Delaware,19804.0,875.0,215000.0,0
Del140,3.0,1.0,0.07,New Castle,Delaware,19720.0,1025.0,179900.0,0
Del141,3.0,1.0,0.19,New Castle,Delaware,19720.0,1025.0,195000.0,1
Del142,3.0,1.0,0.18,New Castle,Delaware,19720.0,1100.0,229900.0,1
Del143,5.0,2.0,0.03,Wilmington,Delaware,19805.0,1825.0,119500.0,1
Del144,2.0,1.0,0.18,Wilmington,Delaware,19808.0,552.0,39999.0,0
Del145,3.0,2.0,0.03,Wilmington,Delaware,19805.0,1580.0,160000.0,1
Del146,3.0,2.0,0.07,Wilmington,Delaware,19809.0,1225.0,115000.0,1
Del147,,,0.17,Wilmington,Delaware,19805.0,3041.0,175000.0,0
Del148,3.0,3.0,0.05,New Castle,Delaware,19720.0,1925.0,275000.0,1
Del149,2.0,3.0,0.05,Wilmington,Delaware,19801.0,1575.0,279900.0,0
Del150,3.0,3.0,0.04,Wilmington,Delaware,19801.0,1550.0,239900.0,1
Del151,3.0,1.0,0.05,Wilmington,Delaware,19802.0,1200.0,39997.0,1
Del152,3.0,2.0,0.17,Wilmington,Delaware,19805.0,1525.0,265000.0,1
Del153,4.0,2.0,0.19,New Castle,Delaware,19720.0,2334.0,285000.0,1
Del154,3.0,2.0,0.06,Wilmington,Delaware,19805.0,1150.0,200000.0,1
Del155,3.0,2.0,0.03,Wilmington,Delaware,19805.0,1275.0,164900.0,1
Del156,3.0,2.0,0.2,New Castle,Delaware,19720.0,2069.0,249900.0,1
Del157,4.0,3.0,0.23,New Castle,Delaware,19720.0,2349.0,325000.0,0
Del158,2.0,1.0,0.14,Wilmington,Delaware,19804.0,1225.0,249900.0,1
Del159,3.0,1.0,0.13,Wilmington,Delaware,19804.0,1200.0,245000.0,1
Del160,4.0,3.0,0.11,Wilmington,Delaware,19809.0,2000.0,296600.0,1
Del161,4.0,1.0,0.05,Wilmington,Delaware,19805.0,1650.0,150000.0,0
Del162,3.0,1.0,0.03,Wilmington,Delaware,19805.0,1300.0,115000.0,1
Del163,3.0,1.0,0.17,New Castle,Delaware,19720.0,1100.0,229000.0,0
Del164,3.0,3.0,0.09,New Castle,Delaware,19720.0,1675.0,269900.0,0
Del165,3.0,2.0,0.45,New Castle,Delaware,19720.0,2363.0,274900.0,1
Del166,2.0,2.0,0.04,Wilmington,Delaware,19801.0,1250.0,189950.0,1
Del167,4.0,4.0,0.18,Bear,Delaware,19701.0,2050.0,325000.0,1
Del168,3.0,2.0,0.22,Wilmington,Delaware,19808.0,3559.0,399900.0,1
Del169,3.0,2.0,0.1,Wilmington,Delaware,19804.0,2372.0,309900.0,1
Del170,2.0,3.0,0.04,Wilmington,Delaware,19801.0,1275.0,199999.0,0
Del171,3.0,2.0,0.1,Wilmington,Delaware,19805.0,1750.0,275000.0,1
Del172,3.0,2.0,0.03,Wilmington,Delaware,19801.0,1500.0,259900.0,1
Del173,3.0,2.0,0.35,New Castle,Delaware,19720.0,1925.0,300000.0,1
Del174,2.0,1.0,0.09,Wilmington,Delaware,19804.0,925.0,139900.0,0
Del175,3.0,3.0,0.15,Wilmington,Delaware,19804.0,1250.0,275000.0,0
Del176,3.0,1.0,0.15,Wilmington,Delaware,19805.0,1272.0,230000.0,1
