ID,bed,bath,acre_lot,city,state,zip_code,house_size,price,sold_previously
Wes1,4.0,2.0,0.17,Wyoming,West Virginia,24898.0,1860.0,62500.0,0
Wes2,4.0,2.0,0.17,Wyoming,West Virginia,24898.0,1860.0,62500.0,0
Wes3,4.0,2.0,0.17,Wyoming,West Virginia,24898.0,1860.0,62500.0,0
