ID,bed,bath,acre_lot,city,state,zip_code,house_size,price,sold_previously,latitude,longitude
Penns53,2.0,3.0,0.06,Matamoras,Pennsylvania,18336.0,2156.0,515000.0,0,41.37566,-74.73674
Penns54,2.0,1.0,0.39,Dingmans Ferry,Pennsylvania,18328.0,1677.0,119900.0,0,41.22531,-75.00633
Penns55,3.0,3.0,2.23,Shohola,Pennsylvania,18458.0,4411.0,439900.0,1,41.40916,-74.91757
Penns56,3.0,2.0,0.3,Dingmans Ferry,Pennsylvania,18328.0,1656.0,194900.0,1,41.22531,-75.00633
Penns57,2.0,3.0,0.06,Matamoras,Pennsylvania,18336.0,2200.0,357900.0,0,41.37566,-74.73674
Penns58,4.0,2.0,2.05,Dingmans Ferry,Pennsylvania,18328.0,1840.0,595000.0,0,41.22531,-75.00633
Penns59,3.0,3.0,0.06,Matamoras,Pennsylvania,18336.0,2156.0,357900.0,0,41.37566,-74.73674
Penns60,2.0,3.0,0.06,Matamoras,Pennsylvania,18336.0,2156.0,357900.0,0,41.37566,-74.73674
Penns61,4.0,3.0,1.54,Bushkill,Pennsylvania,18324.0,2338.0,515000.0,1,41.14712,-75.0001
Penns62,2.0,3.0,0.06,Matamoras,Pennsylvania,18336.0,2200.0,382900.0,0,41.37566,-74.73674
Penns63,2.0,1.0,0.51,Bushkill,Pennsylvania,18324.0,816.0,106000.0,1,41.14712,-75.0001
Penns64,3.0,3.0,0.4,Milford,Pennsylvania,18337.0,2692.0,209900.0,1,41.33406,-74.87342
Penns65,3.0,2.0,0.58,Lords Valley,Pennsylvania,18428.0,2174.0,279000.0,0,41.42946,-75.1253
Penns66,2.0,1.0,0.44,Bushkill,Pennsylvania,18324.0,800.0,114500.0,0,41.14712,-75.0001
Penns67,3.0,2.0,1.23,Milford,Pennsylvania,18337.0,4116.0,424000.0,0,41.33406,-74.87342
Penns68,2.0,3.0,0.06,Matamoras,Pennsylvania,18336.0,2156.0,399900.0,0,41.37566,-74.73674
Penns69,7.0,5.0,1.07,East Stroudsburg,Pennsylvania,18302.0,5450.0,648000.0,1,41.09243,-75.11783
Penns70,2.0,3.0,0.06,Matamoras,Pennsylvania,18336.0,2200.0,399900.0,0,41.37566,-74.73674
Penns71,3.0,3.0,0.04,East Stroudsburg,Pennsylvania,18302.0,3178.0,125000.0,0,41.09243,-75.11783
Penns72,2.0,3.0,0.06,Matamoras,Pennsylvania,18336.0,2200.0,367900.0,0,41.37566,-74.73674
Penns73,2.0,3.0,0.06,Matamoras,Pennsylvania,18336.0,2200.0,399900.0,0,41.37566,-74.73674
Penns74,2.0,3.0,0.06,Matamoras,Pennsylvania,18336.0,2200.0,382900.0,0,41.37566,-74.73674
Penns75,4.0,3.0,0.72,Bushkill,Pennsylvania,18324.0,2354.0,237000.0,1,41.14712,-75.0001
Penns76,3.0,2.0,0.32,Milford,Pennsylvania,18337.0,2496.0,245000.0,1,41.33406,-74.87342
Penns77,3.0,2.0,0.47,Hawley,Pennsylvania,18428.0,1474.0,185000.0,0,41.42946,-75.1253
Penns78,4.0,2.0,0.75,Dingmans Ferry,Pennsylvania,18328.0,2644.0,200000.0,1,41.22531,-75.00633
Penns79,4.0,3.0,0.56,Tamiment,Pennsylvania,18371.0,3126.0,349999.0,1,41.15837,-75.03658
Penns80,2.0,1.0,0.36,Dingmans Ferry,Pennsylvania,18328.0,912.0,250000.0,1,41.22531,-75.00633
Penns81,2.0,1.0,0.36,Dingmans Ferry,Pennsylvania,18328.0,912.0,250000.0,0,41.22531,-75.00633
Penns82,2.0,3.0,0.06,Matamoras,Pennsylvania,18336.0,2156.0,342900.0,0,41.37566,-74.73674
Penns83,3.0,2.0,0.14,Matamoras,Pennsylvania,18336.0,1922.0,160000.0,1,41.37566,-74.73674
Penns84,3.0,1.0,1.0,Dingmans Ferry,Pennsylvania,18328.0,1728.0,139900.0,1,41.22531,-75.00633
Penns85,3.0,2.0,0.43,Bushkill,Pennsylvania,18324.0,1204.0,199000.0,1,41.14712,-75.0001
Penns86,5.0,3.0,1.0,Bushkill,Pennsylvania,18324.0,2270.0,299000.0,1,41.14712,-75.0001
Penns87,3.0,2.0,1.48,Milford,Pennsylvania,18337.0,4250.0,545000.0,0,41.33406,-74.87342
Penns88,3.0,2.0,0.43,Milford,Pennsylvania,18337.0,1900.0,424900.0,1,41.33406,-74.87342
Penns89,3.0,2.0,0.56,Dingmans Ferry,Pennsylvania,18328.0,1562.0,139999.0,1,41.22531,-75.00633
Penns90,3.0,2.0,0.87,Tamiment,Pennsylvania,18371.0,1497.0,189000.0,1,41.15837,-75.03658
Penns91,2.0,2.0,0.45,Greeley,Pennsylvania,18425.0,1360.0,234900.0,1,41.42263,-75.02206
Penns92,4.0,3.0,0.9,Bushkill,Pennsylvania,18324.0,1624.0,200000.0,1,41.14712,-75.0001
Penns93,2.0,1.0,0.19,Dingmans Ferry,Pennsylvania,18328.0,1904.0,182000.0,1,41.22531,-75.00633
Penns94,3.0,3.0,0.04,East Stroudsburg,Pennsylvania,18302.0,2091.0,215000.0,1,41.09243,-75.11783
Penns95,3.0,2.0,0.54,Lords Valley,Pennsylvania,18428.0,1150.0,179000.0,1,41.42946,-75.1253
Penns96,3.0,2.0,3.31,Dingmans Ferry,Pennsylvania,18328.0,2438.0,379900.0,1,41.22531,-75.00633
Penns97,2.0,2.0,0.64,Lords Valley,Pennsylvania,18428.0,1700.0,299000.0,0,41.42946,-75.1253
Penns98,4.0,3.0,1.16,Milford,Pennsylvania,18337.0,3656.0,420000.0,1,41.33406,-74.87342
Penns99,3.0,2.0,0.01,East Stroudsburg,Pennsylvania,18302.0,1380.0,129000.0,1,41.09243,-75.11783
Penns100,4.0,4.0,0.5,Mount Bethel,Pennsylvania,18343.0,2149.0,250000.0,1,40.89043,-75.1058
Penns101,2.0,3.0,0.06,Matamoras,Pennsylvania,18336.0,2200.0,500000.0,0,41.37566,-74.73674
Penns102,2.0,3.0,0.06,Matamoras,Pennsylvania,18336.0,2200.0,500000.0,0,41.37566,-74.73674
Penns103,2.0,1.0,0.1,Shohola,Pennsylvania,18458.0,600.0,39900.0,1,41.40916,-74.91757
Penns104,2.0,1.0,0.25,Dingmans Ferry,Pennsylvania,18328.0,760.0,110000.0,1,41.22531,-75.00633
Penns105,3.0,2.0,0.3,Dingmans Ferry,Pennsylvania,18328.0,620.0,165000.0,0,41.22531,-75.00633
Penns106,3.0,1.0,0.33,Milford,Pennsylvania,18337.0,1420.0,105000.0,1,41.33406,-74.87342
Penns107,3.0,2.0,0.15,Matamoras,Pennsylvania,18336.0,2640.0,349000.0,0,41.37566,-74.73674
Penns108,4.0,3.0,0.28,Bushkill,Pennsylvania,18324.0,2512.0,240000.0,1,41.14712,-75.0001
Penns109,3.0,3.0,0.4,Bushkill,Pennsylvania,18324.0,1260.0,134850.0,1,41.14712,-75.0001
