ID,bed,bath,acre_lot,city,state,zip_code,house_size,price,sold_previously,latitude,longitude
Maine59,3.0,3.0,2.01,Saco,Maine,4027.0,2080.0,599990.0,0,43.40333,-70.91155
Maine60,3.0,2.0,0.29,Kittery,Maine,3904.0,1668.0,689000.0,1,43.11025,-70.73201
Maine61,3.0,2.0,0.1,Kittery,Maine,3904.0,1344.0,389000.0,1,43.11025,-70.73201
Maine62,2.0,2.0,0.31,York,Maine,3909.0,1071.0,142000.0,0,43.16786,-70.68105
Maine63,4.0,3.0,2.0,Eliot,Maine,3903.0,2628.0,750000.0,1,43.14885,-70.786
Maine64,4.0,2.0,0.45,Kittery,Maine,3905.0,1624.0,749000.0,1,43.08481,-70.68449
Maine65,3.0,3.0,0.23,South Berwick,Maine,3908.0,1540.0,397500.0,0,43.23838,-70.74795
Maine66,3.0,2.0,0.51,York,Maine,3909.0,1547.0,559000.0,1,43.16786,-70.68105
Maine67,3.0,2.0,0.29,Kittery,Maine,3904.0,1668.0,689000.0,1,43.11025,-70.73201
Maine68,4.0,2.0,0.2,Fryeburg,Maine,4037.0,1440.0,219000.0,0,44.09129,-70.94942
Maine69,3.0,2.0,1.53,Fryeburg,Maine,4037.0,1691.0,359900.0,0,44.09129,-70.94942
Maine70,3.0,2.0,0.5,Bridgton,Maine,4009.0,1344.0,395000.0,1,44.04791,-70.73632
Maine71,3.0,3.0,0.92,Fryeburg,Maine,4037.0,1664.0,550000.0,0,44.09129,-70.94942
Maine72,2.0,4.0,2.8,Stoneham,Maine,4231.0,3873.0,1795000.0,0,44.26438,-70.88777
Maine73,4.0,2.0,0.2,Fryeburg,Maine,4037.0,1440.0,219000.0,0,44.09129,-70.94942
Maine74,3.0,1.0,0.52,Bethel,Maine,4217.0,1400.0,259000.0,0,44.36726,-70.83364
Maine75,3.0,2.0,1.53,Fryeburg,Maine,4037.0,1691.0,359900.0,0,44.09129,-70.94942
Maine76,3.0,3.0,0.92,Fryeburg,Maine,4037.0,1664.0,550000.0,0,44.09129,-70.94942
Maine77,4.0,2.0,0.2,Fryeburg,Maine,4037.0,1440.0,219000.0,0,44.09129,-70.94942
Maine78,3.0,2.0,1.53,Fryeburg,Maine,4037.0,1691.0,359900.0,0,44.09129,-70.94942
Maine79,3.0,2.0,2.3,Fryeburg,Maine,4037.0,1456.0,399900.0,0,44.09129,-70.94942
Maine80,5.0,3.0,0.78,Fryeburg,Maine,4037.0,2848.0,369000.0,1,44.09129,-70.94942
Maine81,3.0,2.0,2.3,Fryeburg,Maine,4037.0,1456.0,399900.0,0,44.09129,-70.94942
Maine82,3.0,2.0,2.3,Fryeburg,Maine,4037.0,1456.0,399900.0,0,44.09129,-70.94942
Maine83,3.0,1.0,0.34,Fryeburg,Maine,4037.0,846.0,259900.0,0,44.09129,-70.94942
Maine84,2.0,2.0,0.3,Bethel,Maine,4217.0,2000.0,189000.0,0,44.36726,-70.83364
Maine85,2.0,1.0,1.0,Stoneham,Maine,4231.0,2048.0,239000.0,0,44.26438,-70.88777
Maine86,7.0,6.0,3.6,Lovell,Maine,4051.0,7749.0,1195000.0,0,44.18945,-70.88477
Maine87,3.0,2.0,2.3,Fryeburg,Maine,4037.0,1456.0,399900.0,0,44.09129,-70.94942
Maine88,4.0,3.0,1.8,Bethel,Maine,4217.0,2772.0,649900.0,0,44.36726,-70.83364
Maine89,4.0,3.0,1.5,Bethel,Maine,4217.0,2444.0,720000.0,0,44.36726,-70.83364
Maine90,19.0,16.0,1.86,Lovell,Maine,4051.0,10581.0,3400000.0,1,44.18945,-70.88477
Maine91,3.0,2.0,2.02,Bethel,Maine,4217.0,1696.0,479000.0,1,44.36726,-70.83364
Maine92,4.0,4.0,26.1,Lovell,Maine,4051.0,4537.0,2750000.0,0,44.18945,-70.88477
Maine93,9.0,5.0,10.0,Newry,Maine,4261.0,6828.0,2900000.0,0,44.5631,-70.91907
Maine94,3.0,1.0,0.34,Fryeburg,Maine,4037.0,846.0,259900.0,0,44.09129,-70.94942
Maine95,4.0,3.0,0.91,Bethel,Maine,4217.0,2712.0,669000.0,0,44.36726,-70.83364
Maine96,6.0,6.0,4.0,Newry,Maine,4261.0,6307.0,1599000.0,1,44.5631,-70.91907
Maine97,2.0,4.0,2.8,Stoneham,Maine,4231.0,3873.0,1795000.0,0,44.26438,-70.88777
Maine98,5.0,5.0,1.07,Newry,Maine,4261.0,5160.0,2995000.0,0,44.5631,-70.91907
Maine99,19.0,16.0,1.86,Lovell,Maine,4051.0,10581.0,3400000.0,1,44.18945,-70.88477
Maine100,7.0,6.0,3.6,Lovell,Maine,4051.0,7749.0,1195000.0,0,44.18945,-70.88477
Maine101,5.0,3.0,0.78,Fryeburg,Maine,4037.0,2848.0,369000.0,1,44.09129,-70.94942
Maine102,4.0,4.0,26.1,Lovell,Maine,4051.0,4537.0,2750000.0,0,44.18945,-70.88477
Maine103,2.0,2.0,9.0,Sweden,Maine,4040.0,1940.0,489000.0,0,44.10922,-70.71784
Maine104,3.0,1.0,0.34,Fryeburg,Maine,4037.0,846.0,259900.0,0,44.09129,-70.94942
Maine105,3.0,2.0,4.11,Bridgton,Maine,4009.0,2200.0,973650.0,0,44.04791,-70.73632
Maine106,3.0,3.0,0.5,Kittery,Maine,3904.0,1991.0,694900.0,0,43.11025,-70.73201
Maine107,3.0,3.0,0.46,Kittery,Maine,3904.0,2201.0,719900.0,0,43.11025,-70.73201
Maine108,1.0,1.0,2.15,York,Maine,3909.0,8099.0,1850000.0,0,43.16786,-70.68105
Maine109,3.0,3.0,0.5,Kittery,Maine,3904.0,2104.0,712800.0,0,43.11025,-70.73201
Maine110,1.0,1.0,0.31,York,Maine,3909.0,708.0,75000.0,0,43.16786,-70.68105
Maine111,3.0,1.0,0.12,Eliot,Maine,3903.0,1291.0,329000.0,0,43.14885,-70.786
Maine112,3.0,2.0,0.58,York,Maine,3909.0,1587.0,619000.0,0,43.16786,-70.68105
Maine113,4.0,7.0,6.6,South Berwick,Maine,3908.0,4950.0,4850000.0,0,43.23838,-70.74795
Maine114,3.0,2.0,3.62,Eliot,Maine,3903.0,1838.0,425000.0,0,43.14885,-70.786
Maine115,3.0,4.0,2.97,Eliot,Maine,3903.0,2600.0,549000.0,0,43.14885,-70.786
Maine116,4.0,2.0,0.16,York,Maine,3909.0,2126.0,869000.0,0,43.16786,-70.68105
Maine117,5.0,5.0,0.95,Eliot,Maine,3903.0,3116.0,850000.0,0,43.14885,-70.786
Maine118,3.0,2.0,1.23,Eliot,Maine,3903.0,1116.0,469500.0,1,43.14885,-70.786
Maine119,1.0,1.0,0.31,York,Maine,3909.0,633.0,69900.0,0,43.16786,-70.68105
Maine120,6.0,7.0,5.3,York,Maine,3909.0,8346.0,1746055.0,0,43.16786,-70.68105
Maine121,3.0,3.0,0.55,Kittery,Maine,3904.0,1862.0,799900.0,0,43.11025,-70.73201
Maine122,3.0,3.0,2.65,York,Maine,3909.0,4292.0,1245000.0,0,43.16786,-70.68105
Maine123,3.0,2.0,0.75,Eliot,Maine,3903.0,2508.0,600000.0,0,43.14885,-70.786
Maine124,3.0,4.0,12.2,York,Maine,3909.0,3564.0,4300000.0,0,43.16786,-70.68105
Maine125,3.0,3.0,2.24,York,Maine,3909.0,2520.0,849900.0,1,43.16786,-70.68105
Maine126,4.0,6.0,0.45,York,Maine,3909.0,4633.0,5950000.0,0,43.16786,-70.68105
Maine127,12.0,6.0,1.49,South Berwick,Maine,3908.0,4032.0,819000.0,1,43.23838,-70.74795
Maine128,2.0,2.0,0.31,York,Maine,3909.0,1054.0,120000.0,0,43.16786,-70.68105
Maine129,3.0,2.0,0.47,York,Maine,3909.0,2118.0,629000.0,0,43.16786,-70.68105
Maine130,8.0,5.0,1.22,York,Maine,3909.0,6162.0,2150000.0,0,43.16786,-70.68105
Maine131,2.0,2.0,0.26,York,Maine,3909.0,1760.0,799900.0,0,43.16786,-70.68105
Maine132,3.0,1.0,0.1,Kittery,Maine,3904.0,945.0,315000.0,1,43.11025,-70.73201
Maine133,3.0,1.0,0.09,York,Maine,3909.0,940.0,550000.0,1,43.16786,-70.68105
Maine134,13.0,7.0,1.75,Kittery,Maine,3904.0,7056.0,1800000.0,0,43.11025,-70.73201
Maine135,3.0,2.0,1.02,York,Maine,3909.0,1561.0,675000.0,0,43.16786,-70.68105
Maine136,3.0,3.0,0.46,Kittery,Maine,3904.0,2201.0,719900.0,0,43.11025,-70.73201
Maine137,2.0,2.0,2.02,Lebanon,Maine,4027.0,1124.0,310000.0,0,43.40333,-70.91155
Maine138,3.0,3.0,0.5,Kittery,Maine,3904.0,1991.0,694900.0,0,43.11025,-70.73201
Maine139,4.0,7.0,6.6,South Berwick,Maine,3908.0,4950.0,4850000.0,0,43.23838,-70.74795
Maine140,3.0,3.0,0.5,Kittery,Maine,3904.0,2104.0,712800.0,0,43.11025,-70.73201
Maine141,3.0,1.0,0.12,Eliot,Maine,3903.0,1291.0,329000.0,0,43.14885,-70.786
Maine142,3.0,4.0,2.97,Eliot,Maine,3903.0,2600.0,549000.0,0,43.14885,-70.786
Maine143,5.0,5.0,0.95,Eliot,Maine,3903.0,3116.0,850000.0,0,43.14885,-70.786
Maine144,7.0,5.0,35.0,Lebanon,Maine,4027.0,6639.0,1500000.0,0,43.40333,-70.91155
Maine145,3.0,2.0,3.62,Eliot,Maine,3903.0,1838.0,425000.0,0,43.14885,-70.786
Maine146,4.0,2.0,0.22,Berwick,Maine,3901.0,5795.0,699000.0,0,43.30063,-70.84397
Maine147,3.0,2.0,1.23,Eliot,Maine,3903.0,1116.0,469500.0,1,43.14885,-70.786
Maine148,3.0,3.0,0.55,Kittery,Maine,3904.0,1862.0,799900.0,0,43.11025,-70.73201
Maine149,3.0,2.0,0.75,Eliot,Maine,3903.0,2508.0,600000.0,0,43.14885,-70.786
Maine150,12.0,6.0,1.49,South Berwick,Maine,3908.0,4032.0,819000.0,1,43.23838,-70.74795
