ID,bed,bath,acre_lot,city,state,zip_code,house_size,price,sold_previously,latitude,longitude
NewH23358,3.0,3.0,6.76,Walpole,New Hampshire,3608.0,3769.0,629000.0,1,43.07128,-72.40604
NewH23359,3.0,2.0,0.7,Charlestown,New Hampshire,3603.0,1350.0,325000.0,1,43.25339,-72.38059
NewH23360,3.0,4.0,0.4,Chesterfield,New Hampshire,3462.0,3164.0,1250000.0,1,42.8949,-72.40507
NewH23361,3.0,3.0,0.41,Keene,New Hampshire,3431.0,1940.0,489900.0,0,42.96785,-72.29862
NewH23362,3.0,2.0,0.38,Claremont,New Hampshire,3743.0,1975.0,250000.0,1,43.36026,-72.32489
NewH23363,4.0,2.0,0.34,Claremont,New Hampshire,3743.0,2616.0,179000.0,0,43.36026,-72.32489
NewH23364,2.0,1.0,0.12,Claremont,New Hampshire,3743.0,768.0,139900.0,0,43.36026,-72.32489
NewH23365,3.0,1.0,0.22,Hinsdale,New Hampshire,3451.0,5588.0,375000.0,0,42.80907,-72.50029
NewH23366,4.0,4.0,1.38,Chesterfield,New Hampshire,3462.0,3585.0,1921000.0,0,42.8949,-72.40507
NewH23367,3.0,1.0,5.16,Hinsdale,New Hampshire,3451.0,924.0,189000.0,1,42.80907,-72.50029
NewH23368,4.0,1.0,0.23,Hinsdale,New Hampshire,3451.0,1319.0,240000.0,1,42.80907,-72.50029
NewH23369,5.0,4.0,0.57,Walpole,New Hampshire,3608.0,3958.0,645000.0,1,43.07128,-72.40604
NewH23370,8.0,3.0,1.72,Chesterfield,New Hampshire,3462.0,1937.0,459000.0,0,42.8949,-72.40507
NewH23371,4.0,1.0,0.23,Hinsdale,New Hampshire,3451.0,1319.0,240000.0,1,42.80907,-72.50029
NewH23372,3.0,1.0,5.16,Hinsdale,New Hampshire,3451.0,924.0,189000.0,1,42.80907,-72.50029
NewH23373,3.0,2.0,3.12,Chesterfield,New Hampshire,3466.0,3449.0,465000.0,1,42.89525,-72.50964
NewH23374,2.0,1.0,0.36,Hinsdale,New Hampshire,3451.0,936.0,178500.0,0,42.80907,-72.50029
NewH23375,3.0,1.0,0.11,Chesterfield,New Hampshire,3443.0,1116.0,749000.0,0,42.8767,-72.46148
NewH23376,3.0,2.0,0.06,Hinsdale,New Hampshire,3451.0,1240.0,149900.0,0,42.80907,-72.50029
NewH23377,6.0,3.0,1.31,Hinsdale,New Hampshire,3451.0,2721.0,250000.0,0,42.80907,-72.50029
NewH23378,3.0,1.0,0.12,Hinsdale,New Hampshire,3451.0,1548.0,199000.0,1,42.80907,-72.50029
NewH23379,4.0,4.0,3.8,Chesterfield,New Hampshire,3443.0,3947.0,634900.0,0,42.8767,-72.46148
NewH23380,2.0,1.0,1.55,Enfield,New Hampshire,3748.0,1086.0,285000.0,0,43.60207,-72.11713
NewH23381,2.0,2.0,1.9,Hanover,New Hampshire,3750.0,2000.0,399000.0,0,43.70681,-72.19308
NewH23382,4.0,2.0,0.25,Lebanon,New Hampshire,3784.0,2100.0,399000.0,1,43.63675,-72.30608
NewH23383,5.0,4.0,0.11,Lebanon,New Hampshire,3766.0,3100.0,399000.0,1,43.63491,-72.23819
NewH23384,4.0,3.0,0.36,Lebanon,New Hampshire,3784.0,3216.0,399900.0,0,43.63675,-72.30608
NewH23385,3.0,3.0,2.66,Lebanon,New Hampshire,3766.0,1702.0,459900.0,0,43.63491,-72.23819
NewH23386,4.0,2.0,0.17,Lebanon,New Hampshire,3766.0,1969.0,339000.0,1,43.63491,-72.23819
NewH23387,3.0,1.0,0.23,Lebanon,New Hampshire,3766.0,1656.0,399000.0,0,43.63491,-72.23819
NewH23388,4.0,3.0,1.73,Hanover,New Hampshire,3755.0,2760.0,950000.0,1,43.72377,-72.19563
NewH23389,4.0,4.0,4.69,Hanover,New Hampshire,3755.0,4152.0,1549000.0,1,43.72377,-72.19563
NewH23390,8.0,1.0,0.45,Lebanon,New Hampshire,3766.0,2313.0,349000.0,0,43.63491,-72.23819
NewH23391,3.0,3.0,0.1,Enfield,New Hampshire,3748.0,2508.0,749000.0,0,43.60207,-72.11713
NewH23392,3.0,3.0,0.17,Hanover,New Hampshire,3755.0,3001.0,1090000.0,1,43.72377,-72.19563
NewH23393,3.0,4.0,0.41,Hanover,New Hampshire,3755.0,2954.0,1050000.0,1,43.72377,-72.19563
NewH23394,3.0,2.0,0.72,Canaan,New Hampshire,3741.0,2574.0,105000.0,0,43.67134,-72.01559
NewH23395,1.0,1.0,2.5,Springfield,New Hampshire,3284.0,792.0,120000.0,0,43.49361,-72.03057
NewH23396,3.0,2.0,0.4,Enfield,New Hampshire,3748.0,1080.0,199900.0,0,43.60207,-72.11713
NewH23397,2.0,1.0,0.74,Canaan,New Hampshire,3741.0,1560.0,239000.0,0,43.67134,-72.01559
NewH23398,3.0,2.0,1.9,Canaan,New Hampshire,3741.0,1523.0,285000.0,1,43.67134,-72.01559
NewH23399,3.0,2.0,1.2,Enfield,New Hampshire,3748.0,1830.0,349000.0,0,43.60207,-72.11713
NewH23400,3.0,3.0,5.18,Grantham,New Hampshire,3753.0,3278.0,549000.0,1,43.51534,-72.14798
NewH23401,3.0,3.0,2.74,Canaan,New Hampshire,3741.0,2463.0,449000.0,0,43.67134,-72.01559
NewH23402,3.0,3.0,1.16,Grantham,New Hampshire,3753.0,2688.0,499000.0,0,43.51534,-72.14798
NewH23403,3.0,4.0,0.78,Grantham,New Hampshire,3753.0,3411.0,899017.0,1,43.51534,-72.14798
NewH23404,2.0,2.0,0.14,Lebanon,New Hampshire,3784.0,1339.0,411365.0,0,43.63675,-72.30608
NewH23405,4.0,3.0,2.09,Springfield,New Hampshire,3284.0,2054.0,179900.0,0,43.49361,-72.03057
