ID,bed,bath,acre_lot,city,state,zip_code,house_size,price,sold_previously,latitude,longitude
NewY2116,2.0,4.0,0.8,Ticonderoga,New York,12883.0,2900.0,274900.0,0,43.85291,-73.50786
NewY2117,3.0,2.0,1.0,Moriah,New York,12960.0,1248.0,165000.0,1,44.02226,-73.54123
NewY2118,1.0,1.0,2.8,Schroon Lake,New York,12870.0,552.0,149900.0,1,43.83931,-73.7625
NewY2119,3.0,1.0,7.32,Putnam Station,New York,12861.0,1200.0,279900.0,1,43.74982,-73.41502
NewY2120,2.0,1.0,0.56,Hague,New York,12836.0,720.0,389000.0,0,43.74994,-73.56816
NewY2121,8.0,4.0,1.0,Ticonderoga,New York,12883.0,3736.0,324000.0,1,43.85291,-73.50786
NewY2122,3.0,1.0,0.3,Crown Point,New York,12928.0,1111.0,685000.0,0,43.9539,-73.52898
NewY2123,3.0,2.0,1.12,Crown Point,New York,12928.0,1638.0,529000.0,0,43.9539,-73.52898
NewY2124,5.0,5.0,1.03,Hague,New York,12836.0,5342.0,4250000.0,0,43.74994,-73.56816
NewY2125,5.0,4.0,0.51,Westport,New York,12993.0,4100.0,269000.0,1,44.19711,-73.48097
NewY2126,4.0,2.0,0.4,Moriah,New York,12974.0,2000.0,76000.0,1,44.05582,-73.46931
NewY2127,4.0,3.0,2.0,Moriah,New York,12998.0,1367.0,172000.0,0,44.0879,-73.57584
NewY2128,4.0,1.0,0.35,Ticonderoga,New York,12883.0,1078.0,99900.0,1,43.85291,-73.50786
NewY2129,4.0,2.0,0.2,Ticonderoga,New York,12883.0,2521.0,169900.0,0,43.85291,-73.50786
NewY2130,4.0,2.0,0.17,Putnam Station,New York,12861.0,1750.0,639000.0,0,43.74982,-73.41502
NewY2131,4.0,3.0,6.56,Westport,New York,12993.0,2096.0,202500.0,0,44.19711,-73.48097
NewY2132,3.0,1.0,0.4,Moriah,New York,12960.0,1425.0,59000.0,0,44.02226,-73.54123
NewY2133,3.0,2.0,0.36,Ticonderoga,New York,12883.0,1603.0,39900.0,0,43.85291,-73.50786
NewY2134,3.0,1.0,0.4,Witherbee,New York,12998.0,1425.0,59000.0,1,44.0879,-73.57584
NewY2135,6.0,2.0,0.2,Ticonderoga,New York,12883.0,2064.0,72500.0,1,43.85291,-73.50786
NewY2136,3.0,1.0,1.1,North Hudson,New York,12855.0,712.0,129900.0,1,44.00121,-73.79762
NewY2137,3.0,3.0,3.22,Westport,New York,12993.0,3867.0,489900.0,0,44.19711,-73.48097
NewY2138,3.0,2.0,0.1,Moriah,New York,12974.0,1311.0,95000.0,1,44.05582,-73.46931
NewY2139,4.0,2.0,0.3,Ticonderoga,New York,12883.0,2974.0,119000.0,1,43.85291,-73.50786
NewY2140,3.0,2.0,0.2,Moriah,New York,12956.0,1296.0,70000.0,0,44.09301,-73.49628
NewY2141,2.0,1.0,0.5,Moriah,New York,12956.0,3378.0,109000.0,1,44.09301,-73.49628
NewY2142,6.0,4.0,11.47,Essex,New York,12936.0,4307.0,895000.0,1,44.26869,-73.4029
NewY2143,3.0,2.0,1.0,Schroon Lake,New York,12870.0,1404.0,174900.0,0,43.83931,-73.7625
NewY2144,3.0,1.0,0.2,Mineville,New York,12956.0,1464.0,115000.0,0,44.09301,-73.49628
NewY2145,6.0,8.0,4.44,Granville,New York,12832.0,5420.0,239900.0,0,43.36813,-73.31716
NewY2146,2.0,1.0,10.6,Salem,New York,12865.0,500.0,139000.0,0,43.21225,-73.34191
NewY2147,2.0,1.0,0.19,Hampton,New York,12837.0,1084.0,109000.0,0,43.50842,-73.26651
NewY2148,2.0,1.0,7.52,Hebron,New York,12832.0,1440.0,169000.0,0,43.36813,-73.31716
NewY2149,2.0,2.0,15.0,Crown Point,New York,12928.0,1472.0,349900.0,1,43.9539,-73.52898
NewY2150,3.0,1.0,0.18,Crown Point,New York,12928.0,1436.0,49000.0,1,43.9539,-73.52898
NewY2151,3.0,2.0,0.2,Ticonderoga,New York,12883.0,1404.0,119000.0,1,43.85291,-73.50786
NewY2152,1.0,1.0,1.31,Crown Point,New York,12928.0,1029.0,114900.0,1,43.9539,-73.52898
NewY2153,2.0,2.0,0.5,Ticonderoga,New York,12883.0,1281.0,165000.0,1,43.85291,-73.50786
NewY2154,4.0,2.0,7.86,Crown Point,New York,12928.0,1597.0,575000.0,1,43.9539,-73.52898
NewY2155,3.0,2.0,2.64,Hague,New York,12836.0,1782.0,269900.0,0,43.74994,-73.56816
NewY2156,2.0,1.0,0.75,Schroon Lake,New York,12870.0,1466.0,654900.0,0,43.83931,-73.7625
NewY2157,9.0,6.0,0.9,Ticonderoga,New York,12883.0,4220.0,229900.0,0,43.85291,-73.50786
NewY2158,3.0,2.0,0.34,Crown Point,New York,12928.0,1470.0,675000.0,0,43.9539,-73.52898
NewY2159,3.0,3.0,0.3,Ticonderoga,New York,12883.0,2072.0,858500.0,1,43.85291,-73.50786
NewY2160,3.0,2.0,0.65,Fort Ann,New York,12827.0,1300.0,37500.0,0,43.44917,-73.51241
NewY2161,2.0,1.0,10.14,Argyle,New York,12809.0,744.0,69000.0,1,43.24097,-73.4624
NewY2162,3.0,2.0,2.0,Greenwich,New York,12834.0,2300.0,159999.0,1,43.09706,-73.50423
NewY2163,3.0,2.0,0.73,Hartford,New York,12838.0,2420.0,170000.0,1,43.34354,-73.40756
NewY2164,4.0,2.0,1.6,Fort Ann,New York,12827.0,2500.0,225000.0,0,43.44917,-73.51241
NewY2165,5.0,2.0,0.32,Greenwich,New York,12834.0,2068.0,120000.0,1,43.09706,-73.50423
NewY2166,1.0,1.0,2.1,Salem,New York,12865.0,642.0,119900.0,1,43.21225,-73.34191
NewY2167,3.0,2.0,1.0,Cambridge,New York,12816.0,1544.0,240000.0,1,43.05085,-73.37829
NewY2168,4.0,5.0,2.79,Greenwich,New York,12834.0,3439.0,675000.0,1,43.09706,-73.50423
NewY2169,3.0,1.0,0.11,Whitehall,New York,12887.0,1410.0,75000.0,1,43.54504,-73.37471
NewY2170,3.0,3.0,1.0,Argyle,New York,12809.0,2043.0,324000.0,1,43.24097,-73.4624
