status,bed,bath,acre_lot,city,state,zip_code,house_size,price,sold_previously
for_sale,,1.0,,Saint Thomas,Virgin Islands,802.0,235.0,115000.0,0
for_sale,,,1.0,Saint Thomas,Virgin Islands,802.0,,99000.0,0
for_sale,3.0,5.0,0.81,Saint Thomas,Virgin Islands,802.0,4500.0,925000.0,0
for_sale,5.0,5.0,0.25,Saint Thomas,Virgin Islands,802.0,10695.0,1000000.0,0
for_sale,,,0.05,Saint Thomas,Virgin Islands,802.0,,125000.0,0
for_sale,,,0.86,Saint Thomas,Virgin Islands,802.0,,125000.0,0
for_sale,,,0.48,Saint Thomas,Virgin Islands,802.0,,110600.0,0
for_sale,6.0,5.0,0.88,Saint Thomas,Virgin Islands,802.0,4400.0,825000.0,0
for_sale,4.0,6.0,1.0,Saint Thomas,Virgin Islands,802.0,6600.0,1750000.0,0
for_sale,,,0.5,Saint Thomas,Virgin Islands,802.0,,130000.0,0
for_sale,5.0,4.0,1.8,Saint Thomas,Virgin Islands,802.0,3300.0,875000.0,0
for_sale,,,0.34,Saint Thomas,Virgin Islands,802.0,,115000.0,0
for_sale,1.0,1.0,,Saint Thomas,Virgin Islands,802.0,760.0,249900.0,0
for_sale,5.0,4.0,0.99,Saint Thomas,Virgin Islands,802.0,5000.0,950000.0,1
for_sale,,,0.66,Saint Thomas,Virgin Islands,802.0,,110000.0,0
for_sale,10.0,4.0,0.13,Saint Thomas,Virgin Islands,802.0,,775000.0,0
for_sale,,,0.5,Saint Thomas,Virgin Islands,802.0,,160000.0,0
for_sale,3.0,3.0,0.34,Saint Thomas,Virgin Islands,802.0,,1295000.0,0
for_sale,,,0.53,Saint Thomas,Virgin Islands,802.0,,262000.0,0
for_sale,4.0,6.0,0.59,Saint Thomas,Virgin Islands,802.0,7000.0,3200000.0,0
for_sale,3.0,5.0,1.21,Saint Thomas,Virgin Islands,802.0,4832.0,2000000.0,0
for_sale,7.0,6.0,0.12,Saint Thomas,Virgin Islands,802.0,5077.0,1295000.0,0
for_sale,6.0,5.0,0.7,Saint Thomas,Virgin Islands,802.0,6200.0,1895000.0,0
for_sale,4.0,4.0,0.89,Saint Thomas,Virgin Islands,802.0,3000.0,949000.0,0
for_sale,7.0,8.0,4.2,Saint Thomas,Virgin Islands,802.0,,6950000.0,0
for_sale,2.0,3.0,0.5,Saint John,Virgin Islands,830.0,2771.0,2000000.0,0
for_sale,,,6.99,Saint Thomas,Virgin Islands,802.0,,560000.0,0
for_sale,3.0,2.0,,Saint Thomas,Virgin Islands,802.0,1487.0,619000.0,0
for_sale,4.0,5.0,0.67,Saint Thomas,Virgin Islands,802.0,8000.0,5990000.0,0
for_sale,4.0,4.0,0.25,Saint John,Virgin Islands,830.0,3840.0,2000000.0,0
for_sale,6.0,6.0,0.76,Saint Thomas,Virgin Islands,802.0,,3250000.0,0
for_sale,,,4.28,Saint Thomas,Virgin Islands,802.0,,690000.0,0
for_sale,,,3.1,Saint Thomas,Virgin Islands,802.0,,750000.0,0
for_sale,,,3.09,Saint Thomas,Virgin Islands,802.0,,750000.0,0
for_sale,,,3.17,Saint Thomas,Virgin Islands,802.0,,1050000.0,0
for_sale,,,3.72,Saint Thomas,Virgin Islands,802.0,,985000.0,0
for_sale,,,0.46,Saint John,Virgin Islands,830.0,,850000.0,0
for_sale,,,2.97,Saint Thomas,Virgin Islands,802.0,,1125000.0,0
for_sale,,,3.0,Saint Thomas,Virgin Islands,802.0,,2500000.0,0
for_sale,,,96.6,Saint Thomas,Virgin Islands,802.0,,10990000.0,0
for_sale,,,0.77,Christiansted,Virgin Islands,820.0,,41000.0,0
for_sale,,,0.64,Christiansted,Virgin Islands,820.0,,59000.0,0
for_sale,,,0.29,Christiansted,Virgin Islands,820.0,,39900.0,0
for_sale,6.0,7.0,1.05,Christiansted,Virgin Islands,820.0,12000.0,8900000.0,0
for_sale,8.0,5.0,1.62,Christiansted,Virgin Islands,820.0,12296.0,2450000.0,0
for_sale,,,0.48,Christiansted,Virgin Islands,820.0,,81950.0,0
for_sale,,,0.76,Christiansted,Virgin Islands,820.0,,79500.0,1
for_sale,,,2.01,Christiansted,Virgin Islands,820.0,,129000.0,0
for_sale,,,3.09,Christiansted,Virgin Islands,820.0,,265000.0,0
for_sale,,,0.74,Christiansted,Virgin Islands,820.0,,78000.0,0
for_sale,4.0,5.0,1.48,Christiansted,Virgin Islands,820.0,7898.0,3765000.0,0
for_sale,,,1.24,Christiansted,Virgin Islands,820.0,,129000.0,0
for_sale,,,3.23,Christiansted,Virgin Islands,820.0,,195000.0,0
for_sale,,,1.23,Christiansted,Virgin Islands,820.0,,299000.0,0
for_sale,,,15.8,Christiansted,Virgin Islands,820.0,,595000.0,0
for_sale,,,0.58,Christiansted,Virgin Islands,820.0,,139000.0,0
for_sale,,,38.78,Christiansted,Virgin Islands,820.0,,895000.0,0
for_sale,,,1.66,Christiansted,Virgin Islands,820.0,,180000.0,0
for_sale,,,2.0,Christiansted,Virgin Islands,820.0,,150000.0,0
for_sale,,,0.69,Christiansted,Virgin Islands,820.0,,105000.0,0
for_sale,,,0.69,Christiansted,Virgin Islands,820.0,,179000.0,0
for_sale,,,0.92,Christiansted,Virgin Islands,820.0,,189000.0,0
for_sale,,,0.76,Christiansted,Virgin Islands,820.0,,179000.0,0
for_sale,,,3.3,Christiansted,Virgin Islands,820.0,,495000.0,0
for_sale,,,0.62,Christiansted,Virgin Islands,820.0,,149000.0,0
for_sale,,,1.87,Christiansted,Virgin Islands,820.0,,349000.0,0
for_sale,,,14.0,Christiansted,Virgin Islands,820.0,,1500000.0,0
for_sale,,,1.55,Christiansted,Virgin Islands,820.0,,349000.0,0
for_sale,,,21.35,Christiansted,Virgin Islands,820.0,,995000.0,0
for_sale,,,0.94,Christiansted,Virgin Islands,820.0,,299000.0,0
for_sale,,,5.33,Christiansted,Virgin Islands,820.0,,1500000.0,0
for_sale,,,40.54,Christiansted,Virgin Islands,820.0,,3900000.0,0
for_sale,,,88.36,Christiansted,Virgin Islands,820.0,,2900000.0,0
for_sale,,,0.77,Christiansted,Virgin Islands,820.0,,41000.0,0
for_sale,,,0.48,Christiansted,Virgin Islands,820.0,,81950.0,0
for_sale,,,0.64,Christiansted,Virgin Islands,820.0,,59000.0,0
for_sale,,,0.62,Frederiksted,Virgin Islands,840.0,,78000.0,0
for_sale,,,2.01,Christiansted,Virgin Islands,820.0,,129000.0,0
for_sale,,,0.74,Christiansted,Virgin Islands,820.0,,78000.0,0
for_sale,8.0,5.0,1.62,Christiansted,Virgin Islands,820.0,12296.0,2450000.0,0
for_sale,6.0,7.0,1.05,Christiansted,Virgin Islands,820.0,12000.0,8900000.0,0
for_sale,4.0,5.0,1.48,Christiansted,Virgin Islands,820.0,7898.0,3765000.0,0
for_sale,,,1.24,Christiansted,Virgin Islands,820.0,,129000.0,0
for_sale,,,3.09,Christiansted,Virgin Islands,820.0,,265000.0,0
for_sale,,,0.58,Christiansted,Virgin Islands,820.0,,139000.0,0
for_sale,,,1.4,Frederiksted,Virgin Islands,840.0,,165000.0,0
for_sale,,,38.78,Christiansted,Virgin Islands,820.0,,895000.0,0
for_sale,,,3.23,Christiansted,Virgin Islands,820.0,,195000.0,0
for_sale,,,0.69,Christiansted,Virgin Islands,820.0,,105000.0,0
for_sale,,,2.0,Christiansted,Virgin Islands,820.0,,150000.0,0
for_sale,,,15.8,Christiansted,Virgin Islands,820.0,,595000.0,0
for_sale,,,0.62,Christiansted,Virgin Islands,820.0,,149000.0,0
for_sale,,,0.69,Christiansted,Virgin Islands,820.0,,179000.0,0
for_sale,,,1.66,Christiansted,Virgin Islands,820.0,,180000.0,0
for_sale,,,1.23,Christiansted,Virgin Islands,820.0,,299000.0,0
for_sale,,,21.35,Christiansted,Virgin Islands,820.0,,995000.0,0
for_sale,,,2.36,Kingshill,Virgin Islands,850.0,,615738.0,0
for_sale,,,0.25,,Virgin Islands,,,25000.0,0
for_sale,,,1.16,Kingshill,Virgin Islands,850.0,,607920.0,0
for_sale,,,1.87,Christiansted,Virgin Islands,820.0,,349000.0,0
for_sale,,,3.3,Christiansted,Virgin Islands,820.0,,495000.0,0
for_sale,,,3.11,Kingshill,Virgin Islands,850.0,,1217556.0,0
for_sale,,,1.55,Christiansted,Virgin Islands,820.0,,349000.0,0
for_sale,,,40.54,Christiansted,Virgin Islands,820.0,,3900000.0,0
for_sale,,,0.94,Christiansted,Virgin Islands,820.0,,299000.0,0
for_sale,,,5.33,Christiansted,Virgin Islands,820.0,,1500000.0,0
for_sale,,,1.19,,Virgin Islands,,,90000.0,0
for_sale,,,0.5,,Virgin Islands,,,120000.0,0
for_sale,,,88.36,Christiansted,Virgin Islands,820.0,,2900000.0,0
for_sale,5.0,5.0,0.74,Frederiksted,Virgin Islands,840.0,,2000000.0,0
for_sale,,,0.99,Frederiksted,Virgin Islands,840.0,,50000.0,0
for_sale,,,0.85,Frederiksted,Virgin Islands,840.0,,50000.0,0
for_sale,,,0.5,Frederiksted,Virgin Islands,840.0,,50000.0,0
for_sale,,,0.63,Frederiksted,Virgin Islands,840.0,,50000.0,0
for_sale,,,0.95,Frederiksted,Virgin Islands,840.0,,55000.0,0
for_sale,,,1.33,Frederiksted,Virgin Islands,840.0,,65000.0,0
for_sale,,,0.63,Frederiksted,Virgin Islands,840.0,,45000.0,0
for_sale,,,0.82,Christiansted,Virgin Islands,820.0,,59000.0,0
for_sale,,,0.56,Frederiksted,Virgin Islands,840.0,,55000.0,0
for_sale,,,0.5,Frederiksted,Virgin Islands,840.0,,58000.0,0
for_sale,,,1.03,Frederiksted,Virgin Islands,840.0,,67000.0,0
for_sale,,,0.69,Frederiksted,Virgin Islands,840.0,,55000.0,0
for_sale,,,0.69,Frederiksted,Virgin Islands,840.0,,55000.0,0
for_sale,,,0.7,Christiansted,Virgin Islands,820.0,,45000.0,0
for_sale,,,0.67,Frederiksted,Virgin Islands,840.0,,65000.0,0
for_sale,,,0.44,Christiansted,Virgin Islands,820.0,,39900.0,0
for_sale,,,0.24,Christiansted,Virgin Islands,820.0,,42500.0,0
for_sale,,,0.29,Christiansted,Virgin Islands,820.0,,39900.0,0
for_sale,,,1.19,Christiansted,Virgin Islands,820.0,,89000.0,0
for_sale,,,0.79,Christiansted,Virgin Islands,820.0,,232000.0,0
for_sale,,,4.52,Christiansted,Virgin Islands,820.0,,590000.0,0
for_sale,,,1.05,Christiansted,Virgin Islands,820.0,,200000.0,0
for_sale,,,0.92,Christiansted,Virgin Islands,820.0,,189000.0,0
for_sale,,,0.76,Christiansted,Virgin Islands,820.0,,79500.0,1
for_sale,,,0.75,Christiansted,Virgin Islands,820.0,,209000.0,0
for_sale,,,0.96,Christiansted,Virgin Islands,820.0,,119000.0,0
for_sale,,,2.14,Christiansted,Virgin Islands,820.0,,129500.0,0
for_sale,,,118.79,Christiansted,Virgin Islands,820.0,,945000.0,0
for_sale,,,0.85,Kingshill,Virgin Islands,850.0,,332919.0,0
for_sale,,,0.5,Christiansted,Virgin Islands,820.0,,176500.0,1
for_sale,,,0.89,Kingshill,Virgin Islands,850.0,,310848.0,0
for_sale,,,0.99,Kingshill,Virgin Islands,850.0,,476377.0,0
for_sale,,,0.76,Kingshill,Virgin Islands,850.0,,330790.0,0
for_sale,,,81.0,Christiansted,Virgin Islands,820.0,,11900000.0,0
for_sale,5.0,5.0,4.95,Christiansted,Virgin Islands,820.0,6545.0,2950000.0,0
for_sale,,,1.83,,Virgin Islands,,,649000.0,0
for_sale,,,11.75,Kingshill,Virgin Islands,850.0,,4204608.0,0
for_sale,,,18.85,Christiansted,Virgin Islands,820.0,,1950000.0,0
for_sale,,,1.25,Christiansted,Virgin Islands,820.0,,239000.0,0
for_sale,,,14.0,Christiansted,Virgin Islands,820.0,,1500000.0,0
for_sale,,,3.46,Christiansted,Virgin Islands,820.0,,1695000.0,0
for_sale,1.0,1.0,,Christiansted,Virgin Islands,820.0,1200.0,149000.0,0
for_sale,3.0,2.0,0.24,Christiansted,Virgin Islands,820.0,,169000.0,0
for_sale,,,0.91,Frederiksted,Virgin Islands,840.0,,70000.0,0
for_sale,,,1.88,Kingshill,Virgin Islands,850.0,,67000.0,0
for_sale,,,0.26,Frederiksted,Virgin Islands,840.0,,40000.0,0
for_sale,,,1.77,Christiansted,Virgin Islands,820.0,,69000.0,0
for_sale,,,0.86,Christiansted,Virgin Islands,820.0,,53500.0,0
for_sale,,,4.33,Frederiksted,Virgin Islands,840.0,,160000.0,0
for_sale,,,0.8,Christiansted,Virgin Islands,820.0,,54900.0,0
for_sale,,,0.37,Christiansted,Virgin Islands,820.0,,48500.0,0
for_sale,,,1.98,Frederiksted,Virgin Islands,840.0,,260000.0,0
for_sale,,,0.69,Christiansted,Virgin Islands,820.0,,50000.0,0
for_sale,,,0.43,Christiansted,Virgin Islands,820.0,,60000.0,0
for_sale,6.0,7.0,3.3,Christiansted,Virgin Islands,820.0,,2900000.0,0
for_sale,,,1.02,Christiansted,Virgin Islands,820.0,,100000.0,0
for_sale,,,1.41,Christiansted,Virgin Islands,820.0,,70000.0,0
for_sale,,,0.83,Christiansted,Virgin Islands,820.0,,62000.0,0
for_sale,2.0,2.0,37.4,Christiansted,Virgin Islands,820.0,,1900000.0,0
for_sale,,,33.3,Frederiksted,Virgin Islands,840.0,,498000.0,0
for_sale,,,6.32,Christiansted,Virgin Islands,820.0,,289000.0,0
for_sale,,,3.15,Christiansted,Virgin Islands,820.0,,189000.0,0
for_sale,,,0.79,Frederiksted,Virgin Islands,840.0,,99000.0,0
for_sale,,,3.31,Christiansted,Virgin Islands,820.0,,195000.0,0
for_sale,,,43.1,Christiansted,Virgin Islands,820.0,,588000.0,0
for_sale,,,3.93,Kingshill,Virgin Islands,850.0,,359000.0,0
for_sale,,,1.43,Christiansted,Virgin Islands,820.0,,94500.0,0
for_sale,,,0.97,Christiansted,Virgin Islands,820.0,,94900.0,0
for_sale,,,2.67,Christiansted,Virgin Islands,820.0,,275000.0,0
for_sale,,,0.51,Christiansted,Virgin Islands,820.0,,89500.0,0
for_sale,,,2.0,Christiansted,Virgin Islands,820.0,,170000.0,0
for_sale,7.0,6.0,1.41,Christiansted,Virgin Islands,820.0,8000.0,3900000.0,0
for_sale,,,0.44,Christiansted,Virgin Islands,820.0,,95000.0,0
for_sale,,,0.71,Christiansted,Virgin Islands,820.0,,110000.0,0
for_sale,,,34.15,Christiansted,Virgin Islands,820.0,,751300.0,0
for_sale,,,0.64,Christiansted,Virgin Islands,820.0,,249000.0,0
for_sale,,,0.85,Christiansted,Virgin Islands,820.0,,129000.0,0
for_sale,4.0,4.0,,Christiansted,Virgin Islands,820.0,3240.0,1690000.0,0
for_sale,,,0.87,Christiansted,Virgin Islands,820.0,,200000.0,0
for_sale,,,0.5,Christiansted,Virgin Islands,820.0,,135000.0,0
for_sale,,,744.0,Christiansted,Virgin Islands,820.0,,22500000.0,0
for_sale,,,0.39,,Virgin Islands,,,55000.0,0
for_sale,,,0.44,,Virgin Islands,,,165000.0,0
for_sale,3.0,2.0,0.24,Christiansted,Virgin Islands,820.0,,225000.0,0
for_sale,5.0,6.0,2.29,Christiansted,Virgin Islands,820.0,,1695000.0,0
for_sale,,,0.46,Frederiksted,Virgin Islands,840.0,,39500.0,0
for_sale,,,1.59,Frederiksted,Virgin Islands,840.0,,85000.0,0
for_sale,3.0,3.0,,Christiansted,Virgin Islands,820.0,2290.0,399000.0,0
for_sale,,,0.94,Christiansted,Virgin Islands,820.0,,58500.0,0
for_sale,,,0.5,Frederiksted,Virgin Islands,840.0,,42000.0,0
for_sale,,,1.17,Christiansted,Virgin Islands,820.0,,64000.0,0
for_sale,,,0.49,Christiansted,Virgin Islands,820.0,,39900.0,0
for_sale,,,0.7,Christiansted,Virgin Islands,820.0,,62000.0,0
for_sale,,,0.99,Christiansted,Virgin Islands,820.0,,67500.0,0
for_sale,,,0.61,Christiansted,Virgin Islands,820.0,,52000.0,0
for_sale,,,0.94,Christiansted,Virgin Islands,820.0,,72000.0,0
for_sale,,,1.15,Christiansted,Virgin Islands,820.0,,76500.0,0
for_sale,,,1.11,Christiansted,Virgin Islands,820.0,,76500.0,0
for_sale,,,3.01,Christiansted,Virgin Islands,820.0,,125000.0,0
for_sale,,,0.6,Christiansted,Virgin Islands,820.0,,85000.0,0
for_sale,,,16.7,Frederiksted,Virgin Islands,840.0,,599000.0,0
for_sale,,,0.5,Christiansted,Virgin Islands,820.0,,79000.0,0
for_sale,,,0.42,Kingshill,Virgin Islands,850.0,,85000.0,0
for_sale,,,2.63,Christiansted,Virgin Islands,820.0,,159000.0,0
for_sale,,,2.06,Frederiksted,Virgin Islands,840.0,,317000.0,0
for_sale,,,0.9,Christiansted,Virgin Islands,820.0,,120000.0,0
for_sale,,,0.71,Christiansted,Virgin Islands,820.0,,115000.0,0
for_sale,,,1.94,Christiansted,Virgin Islands,820.0,,199000.0,0
for_sale,,,1.94,Christiansted,Virgin Islands,820.0,,272000.0,0
for_sale,,,0.44,Frederiksted,Virgin Islands,840.0,,199000.0,0
for_sale,,,8.6,Christiansted,Virgin Islands,820.0,,599000.0,0
for_sale,,,2.16,Christiansted,Virgin Islands,820.0,,500000.0,0
for_sale,,,2.05,Christiansted,Virgin Islands,820.0,,260000.0,0
for_sale,,,15.26,Christiansted,Virgin Islands,820.0,,721000.0,0
for_sale,,,1.04,Christiansted,Virgin Islands,820.0,,165000.0,0
for_sale,,,0.75,Christiansted,Virgin Islands,820.0,,165000.0,0
for_sale,,,0.62,Christiansted,Virgin Islands,820.0,,210000.0,0
for_sale,,,20.0,Christiansted,Virgin Islands,820.0,,2269300.0,0
for_sale,,,22.68,Christiansted,Virgin Islands,820.0,,2290000.0,0
for_sale,,,3.91,,Virgin Islands,,,935000.0,0
for_sale,,,8.0,Christiansted,Virgin Islands,820.0,,2000000.0,0
for_sale,,,0.6,,Virgin Islands,,,64000.0,0
for_sale,,,2377.0,Frederiksted,Virgin Islands,840.0,,17500000.0,0
for_sale,,,0.94,,Virgin Islands,,,125000.0,0
for_sale,,,1.14,,Virgin Islands,,,199000.0,0
for_sale,4.0,6.0,0.73,Christiansted,Virgin Islands,820.0,12872.0,2999500.0,0
for_sale,,,0.3,Frederiksted,Virgin Islands,840.0,,55000.0,0
for_sale,5.0,5.0,0.68,Christiansted,Virgin Islands,820.0,,1295000.0,0
for_sale,,,0.24,Frederiksted,Virgin Islands,840.0,,35000.0,0
for_sale,,,0.31,Christiansted,Virgin Islands,820.0,,39000.0,0
for_sale,5.0,6.0,0.65,Frederiksted,Virgin Islands,840.0,6000.0,1900000.0,0
for_sale,,,1.06,Christiansted,Virgin Islands,820.0,,55000.0,0
for_sale,,,0.53,Christiansted,Virgin Islands,820.0,,37000.0,0
for_sale,,,0.54,Christiansted,Virgin Islands,820.0,,37000.0,0
for_sale,,,0.37,Kingshill,Virgin Islands,850.0,,45000.0,0
for_sale,,,0.66,Christiansted,Virgin Islands,820.0,,55000.0,0
for_sale,,,0.75,Frederiksted,Virgin Islands,840.0,,69999.0,0
for_sale,,,0.79,Christiansted,Virgin Islands,820.0,,59000.0,0
for_sale,,,0.69,Christiansted,Virgin Islands,820.0,,65000.0,0
for_sale,,,1.32,Christiansted,Virgin Islands,820.0,,69300.0,0
for_sale,,,0.84,Christiansted,Virgin Islands,820.0,,69000.0,0
for_sale,,,1.99,Christiansted,Virgin Islands,820.0,,150000.0,0
for_sale,,,1.06,Christiansted,Virgin Islands,820.0,,85000.0,0
for_sale,,,0.29,Christiansted,Virgin Islands,820.0,,50000.0,0
for_sale,,,0.52,Christiansted,Virgin Islands,820.0,,59000.0,0
for_sale,,,0.71,Christiansted,Virgin Islands,820.0,,60300.0,0
for_sale,,,0.7,Christiansted,Virgin Islands,820.0,,60300.0,0
for_sale,,,2.44,Christiansted,Virgin Islands,820.0,,140000.0,0
for_sale,,,0.9,Christiansted,Virgin Islands,820.0,,77000.0,0
for_sale,,,0.55,Christiansted,Virgin Islands,820.0,,62000.0,0
for_sale,,,1.72,Christiansted,Virgin Islands,820.0,,165000.0,0
for_sale,,,1.45,Christiansted,Virgin Islands,820.0,,119000.0,0
for_sale,,,1.26,Christiansted,Virgin Islands,820.0,,189000.0,0
for_sale,,,44.52,Christiansted,Virgin Islands,820.0,,700000.0,0
for_sale,,,39.64,Christiansted,Virgin Islands,820.0,,1100000.0,0
for_sale,,,1.51,Christiansted,Virgin Islands,820.0,,125000.0,0
for_sale,,,1.01,Christiansted,Virgin Islands,820.0,,169000.0,0
for_sale,,,0.33,Christiansted,Virgin Islands,820.0,,199000.0,0
for_sale,,,1.43,Christiansted,Virgin Islands,820.0,,149000.0,0
for_sale,,,0.86,Christiansted,Virgin Islands,820.0,,270000.0,0
for_sale,,,1.18,Christiansted,Virgin Islands,820.0,,249000.0,0
for_sale,,,0.52,Christiansted,Virgin Islands,820.0,,99000.0,0
for_sale,,,0.82,Frederiksted,Virgin Islands,840.0,,275000.0,0
for_sale,,,0.72,Christiansted,Virgin Islands,820.0,,125000.0,0
for_sale,,,0.75,Christiansted,Virgin Islands,820.0,,299000.0,0
for_sale,,,0.63,Christiansted,Virgin Islands,820.0,,349000.0,0
for_sale,,,1.23,Christiansted,Virgin Islands,820.0,,599000.0,0
for_sale,3.0,1.0,0.12,Kingshill,Virgin Islands,850.0,1200.0,167000.0,0
for_sale,2.0,2.0,,Christiansted,Virgin Islands,820.0,800.0,199000.0,0
for_sale,4.0,2.0,0.49,Christiansted,Virgin Islands,820.0,,99000.0,0
for_sale,4.0,2.0,0.36,Christiansted,Virgin Islands,820.0,,400000.0,0
for_sale,6.0,6.0,0.5,Christiansted,Virgin Islands,820.0,,899999.0,0
for_sale,3.0,2.0,0.23,Frederiksted,Virgin Islands,840.0,,339000.0,0
for_sale,,,0.31,Frederiksted,Virgin Islands,840.0,,47000.0,0
for_sale,6.0,5.0,1.28,Christiansted,Virgin Islands,820.0,,1950000.0,0
for_sale,,,0.29,Frederiksted,Virgin Islands,840.0,,45000.0,0
for_sale,,,0.55,Christiansted,Virgin Islands,820.0,,325000.0,0
for_sale,,,0.53,Christiansted,Virgin Islands,820.0,,29900.0,0
for_sale,,,0.53,Christiansted,Virgin Islands,820.0,,52500.0,0
for_sale,,,0.79,Christiansted,Virgin Islands,820.0,,49000.0,0
for_sale,3.0,3.0,0.87,Christiansted,Virgin Islands,820.0,7550.0,949000.0,0
for_sale,,,0.63,Christiansted,Virgin Islands,820.0,,55000.0,0
for_sale,,,0.38,Christiansted,Virgin Islands,820.0,,45000.0,0
for_sale,,,1.49,Christiansted,Virgin Islands,820.0,,65000.0,0
for_sale,,,0.29,Christiansted,Virgin Islands,820.0,,49500.0,0
for_sale,,,1.27,Christiansted,Virgin Islands,820.0,,89000.0,0
for_sale,,,0.7,Christiansted,Virgin Islands,820.0,,70000.0,0
for_sale,,,0.82,Christiansted,Virgin Islands,820.0,,75000.0,0
for_sale,,,13.36,Christiansted,Virgin Islands,820.0,,375000.0,0
for_sale,,,2.33,Christiansted,Virgin Islands,820.0,,110000.0,0
for_sale,,,0.68,Christiansted,Virgin Islands,820.0,,74800.0,0
for_sale,,,2.0,Christiansted,Virgin Islands,820.0,,130000.0,0
for_sale,,,0.97,Christiansted,Virgin Islands,820.0,,190000.0,0
for_sale,,,1.51,Christiansted,Virgin Islands,820.0,,150000.0,0
for_sale,,,1.81,Christiansted,Virgin Islands,820.0,,195000.0,0
for_sale,,,13.94,Christiansted,Virgin Islands,820.0,,875000.0,0
for_sale,,,0.06,Christiansted,Virgin Islands,820.0,,135000.0,0
for_sale,,,11.73,Christiansted,Virgin Islands,820.0,,800000.0,0
for_sale,,,1.3,Christiansted,Virgin Islands,820.0,,175000.0,0
for_sale,,,1.26,Christiansted,Virgin Islands,820.0,,349000.0,0
for_sale,,,0.49,Kingshill,Virgin Islands,850.0,,135000.0,0
for_sale,,,0.83,Christiansted,Virgin Islands,820.0,,130000.0,0
for_sale,,,6.88,Frederiksted,Virgin Islands,840.0,,1795000.0,0
for_sale,,,9.95,Christiansted,Virgin Islands,820.0,,1700000.0,0
for_sale,,,149.7,Christiansted,Virgin Islands,820.0,,2500000.0,0
for_sale,,,618.36,Christiansted,Virgin Islands,820.0,,24500000.0,0
for_sale,,,0.91,,Virgin Islands,,,45000.0,0
for_sale,,,0.49,,Virgin Islands,,,59000.0,0
for_sale,,,0.5,,Virgin Islands,,,79000.0,0
for_sale,2.0,1.0,0.55,Christiansted,Virgin Islands,820.0,1247.0,325000.0,0
for_sale,3.0,3.0,,Christiansted,Virgin Islands,820.0,1542.0,234000.0,0
for_sale,3.0,3.0,1.01,Christiansted,Virgin Islands,820.0,2700.0,699999.0,0
for_sale,,,1.15,Frederiksted,Virgin Islands,840.0,,25000.0,0
for_sale,4.0,5.0,1.05,Christiansted,Virgin Islands,820.0,,795000.0,0
for_sale,,,1.08,Frederiksted,Virgin Islands,840.0,,25000.0,0
for_sale,,,0.78,Christiansted,Virgin Islands,820.0,,29000.0,0
for_sale,,,2.05,Frederiksted,Virgin Islands,840.0,,78000.0,0
for_sale,2.0,2.0,,Christiansted,Virgin Islands,820.0,1200.0,189000.0,0
for_sale,1.0,2.0,1.65,Christiansted,Virgin Islands,820.0,,1900000.0,0
for_sale,5.0,5.0,0.79,Christiansted,Virgin Islands,820.0,4000.0,1100000.0,0
for_sale,5.0,3.0,0.43,Frederiksted,Virgin Islands,840.0,,475000.0,0
for_sale,5.0,4.0,1.01,Christiansted,Virgin Islands,820.0,,595000.0,0
for_sale,,,0.23,Christiansted,Virgin Islands,820.0,,39000.0,0
for_sale,,,1.15,Christiansted,Virgin Islands,820.0,,80000.0,0
for_sale,,,1.07,Christiansted,Virgin Islands,820.0,,95000.0,0
for_sale,7.0,6.0,11.0,Christiansted,Virgin Islands,820.0,,2400000.0,0
for_sale,,,1.31,Christiansted,Virgin Islands,820.0,,65000.0,0
for_sale,,,0.92,Christiansted,Virgin Islands,820.0,,85000.0,0
for_sale,,,0.86,Christiansted,Virgin Islands,820.0,,53000.0,0
for_sale,,,0.29,Christiansted,Virgin Islands,820.0,,50000.0,0
for_sale,,,0.45,Christiansted,Virgin Islands,820.0,,64000.0,0
for_sale,,,0.6,Frederiksted,Virgin Islands,840.0,,100000.0,0
for_sale,5.0,7.0,2.78,Christiansted,Virgin Islands,820.0,,7900000.0,0
for_sale,5.0,6.0,2.0,Christiansted,Virgin Islands,820.0,4500.0,3800000.0,0
for_sale,,,0.68,Christiansted,Virgin Islands,820.0,,85000.0,0
for_sale,,,0.6,Christiansted,Virgin Islands,820.0,,85000.0,0
for_sale,6.0,6.0,1.05,Christiansted,Virgin Islands,820.0,7000.0,3300000.0,0
for_sale,2.0,2.0,1.5,Christiansted,Virgin Islands,820.0,2289.0,2000000.0,0
for_sale,3.0,3.0,,Kingshill,Virgin Islands,850.0,1776.0,599000.0,0
for_sale,,,0.52,Christiansted,Virgin Islands,820.0,,75000.0,0
for_sale,,,14.97,Christiansted,Virgin Islands,820.0,,595000.0,0
for_sale,,,1.42,Christiansted,Virgin Islands,820.0,,120000.0,0
for_sale,,,1.65,Frederiksted,Virgin Islands,840.0,,375000.0,0
for_sale,13.0,13.0,6.54,Christiansted,Virgin Islands,820.0,,8500000.0,0
for_sale,,,0.87,Christiansted,Virgin Islands,820.0,,200000.0,0
for_sale,,,0.23,Christiansted,Virgin Islands,820.0,,195000.0,0
for_sale,,,0.71,Christiansted,Virgin Islands,820.0,,350000.0,0
for_sale,,,0.72,Christiansted,Virgin Islands,820.0,,350000.0,0
for_sale,,,0.67,Christiansted,Virgin Islands,820.0,,350000.0,0
for_sale,,,0.29,Christiansted,Virgin Islands,820.0,,165000.0,0
for_sale,,,0.94,Christiansted,Virgin Islands,820.0,,225000.0,0
